"","turnover","extinction.fraction","net.div","speciation","extinction","treeName","taxon_id_in_phy","tipName","nturnover","neps","AIC","AICc","AIC_weight","AICc_weight","deltaAIC","deltaAICc","root_type","elapsed_mins_recon","elapsed_mins_params_all_models_together","eps","fixed.eps"
"12075",2.06115362243856e-09,3,-1.03057681121928e-09,5.15288405609639e-10,1.54586521682892e-09,"netDivConstantVariance_801",95,"t4",2,4,476.274182676683,477.491573981031,0.00168311354133601,0.00103971893588895,10.7880637457169,11.7554550500647,"madfitz",0.213503269354502,12.3617233514786,NA,NA
"12076",2.06115362243856e-09,3,-1.03057681121928e-09,5.15288405609639e-10,1.54586521682892e-09,"netDivConstantVariance_801",96,"t28",2,4,476.274182676683,477.491573981031,0.00168311354133601,0.00103971893588895,10.7880637457169,11.7554550500647,"madfitz",0.213503269354502,12.3617233514786,NA,NA
"12077",2.06115362243856e-09,3,-1.03057681121928e-09,5.15288405609639e-10,1.54586521682892e-09,"netDivConstantVariance_801",97,"t69",2,4,476.274182676683,477.491573981031,0.00168311354133601,0.00103971893588895,10.7880637457169,11.7554550500647,"madfitz",0.213503269354502,12.3617233514786,NA,NA
"12078",2.06115362243856e-09,3,-1.03057681121928e-09,5.15288405609639e-10,1.54586521682892e-09,"netDivConstantVariance_801",98,"t82",2,4,476.274182676683,477.491573981031,0.00168311354133601,0.00103971893588895,10.7880637457169,11.7554550500647,"madfitz",0.213503269354502,12.3617233514786,NA,NA
"12079",2.06115362243856e-09,3,-1.03057681121928e-09,5.15288405609639e-10,1.54586521682892e-09,"netDivConstantVariance_801",99,"t2",2,4,476.274182676683,477.491573981031,0.00168311354133601,0.00103971893588895,10.7880637457169,11.7554550500647,"madfitz",0.213503269354502,12.3617233514786,NA,NA
"12080",2.06115362243856e-09,3,-1.03057681121928e-09,5.15288405609639e-10,1.54586521682892e-09,"netDivConstantVariance_801",100,"t100",2,4,476.274182676683,477.491573981031,0.00168311354133601,0.00103971893588895,10.7880637457169,11.7554550500647,"madfitz",0.213503269354502,12.3617233514786,NA,NA
"12081",0.298122711323016,3,-0.149061355661508,0.0745306778307539,0.223592033492262,"netDivConstantVariance_801",1,"t81",1,5,477.28507707104,478.502468375388,0.00101531425906203,0.000627195631844841,11.7989581400738,12.7663494444216,"madfitz",0.206806715329488,12.3617233514786,NA,NA
"12082",0.298122711323016,3,-0.149061355661508,0.0745306778307539,0.223592033492262,"netDivConstantVariance_801",2,"t7",1,5,477.28507707104,478.502468375388,0.00101531425906203,0.000627195631844841,11.7989581400738,12.7663494444216,"madfitz",0.206806715329488,12.3617233514786,NA,NA
"12083",0.298122711323016,3,-0.149061355661508,0.0745306778307539,0.223592033492262,"netDivConstantVariance_801",3,"t76",1,5,477.28507707104,478.502468375388,0.00101531425906203,0.000627195631844841,11.7989581400738,12.7663494444216,"madfitz",0.206806715329488,12.3617233514786,NA,NA
"12084",0.298122711323016,3,-0.149061355661508,0.0745306778307539,0.223592033492262,"netDivConstantVariance_801",4,"t29",1,5,477.28507707104,478.502468375388,0.00101531425906203,0.000627195631844841,11.7989581400738,12.7663494444216,"madfitz",0.206806715329488,12.3617233514786,NA,NA
"12085",0.298122711323016,3,-0.149061355661508,0.0745306778307539,0.223592033492262,"netDivConstantVariance_801",5,"t60",1,5,477.28507707104,478.502468375388,0.00101531425906203,0.000627195631844841,11.7989581400738,12.7663494444216,"madfitz",0.206806715329488,12.3617233514786,NA,NA
