generation,N_shifts,logPrior,logLik,eventRate,acceptRate
292000,1,5.66268,-599.966,0.463932,0.426
293000,1,4.05487,-600.552,1.7923,0.396
294000,1,5.61809,-596.98,0.363922,0.431
295000,1,3.79053,-594.717,1.57616,0.452
296000,1,3.99753,-596.907,0.588661,0.433
297000,1,1.49458,-594.632,3.08094,0.45
298000,1,3.25256,-598.144,0.484085,0.452
299000,1,4.95704,-597.674,0.657974,0.46
300000,1,4.40776,-595.455,1.35598,0.407
301000,1,5.3815,-595.417,0.396076,0.458
302000,1,4.52338,-594.329,1.09857,0.394
303000,1,4.18185,-595.729,0.782317,0.405
304000,1,-1.06347,-599.948,2.93867,0.391
305000,1,3.64235,-594.876,1.50221,0.395
306000,1,3.66185,-596.517,1.72922,0.366
307000,2,6.14987,-595.937,0.165088,0.412
308000,1,3.63641,-598.02,0.792993,0.392
309000,1,4.03782,-595.313,1.06827,0.348
310000,1,4.13908,-598.586,0.0431205,0.394
311000,1,4.30949,-594.262,0.226875,0.374
312000,1,3.22079,-599.316,1.1277,0.381
313000,1,4.97012,-594.58,0.891592,0.404
314000,3,5.52919,-601.574,0.554453,0.409
315000,2,4.90794,-596.505,0.511956,0.508
316000,1,5.10966,-596.179,0.19987,0.418
317000,3,7.70954,-591.238,2.03548,0.46
318000,2,4.91965,-589.539,1.17284,0.485
319000,5,7.92244,-588.806,4.23796,0.436
320000,3,7.82037,-590.677,2.93804,0.46
321000,2,2.07519,-591.194,2.83211,0.507
322000,2,8.3881,-599.888,0.399233,0.497
323000,2,5.34174,-594.752,2.61026,0.44
324000,1,5.20987,-594.365,0.36672,0.385
325000,1,4.63626,-597.042,0.849308,0.386
326000,1,4.08165,-595.12,1.5639,0.455
327000,1,5.07927,-595.133,0.761783,0.436
328000,1,4.46426,-593.617,1.5797,0.385
329000,1,4.00072,-598.618,1.50815,0.402
330000,1,1.1111,-595.942,4.03342,0.361
331000,1,3.19504,-595.925,1.21479,0.365
332000,1,4.12507,-599.329,0.873195,0.42
333000,1,3.9881,-596.374,0.207288,0.429
334000,1,2.84954,-595.262,1.70267,0.4
335000,1,2.69706,-595.759,0.583795,0.369
336000,1,3.40398,-594.495,1.98769,0.417
337000,2,6.57166,-597.252,2.04831,0.465
338000,1,5.93808,-593.588,0.265463,0.462
339000,1,4.31572,-598.62,1.32344,0.448
340000,2,7.664,-594.436,0.401506,0.445
341000,1,5.26363,-595.327,0.528696,0.505
342000,2,4.68221,-596.68,3.05949,0.477
343000,1,5.65446,-597.318,0.122438,0.435
344000,1,5.2173,-597.167,0.656972,0.414
345000,1,3.32433,-597.356,1.83189,0.412
346000,1,3.41754,-595.6,1.77258,0.368
347000,2,4.17534,-592.422,1.52358,0.406
348000,2,7.47274,-600.809,0.555075,0.429
349000,1,4.07354,-597.881,0.174422,0.403
350000,1,2.12005,-598.594,2.26789,0.375
351000,1,4.58653,-597.525,0.926283,0.425
352000,3,8.5663,-593.807,1.50956,0.415
353000,2,3.35528,-592.551,1.69243,0.385
354000,2,1.51826,-598.001,1.08347,0.429
355000,1,3.26581,-596.346,0.584372,0.377
356000,1,2.5137,-596.501,0.741207,0.364
357000,1,3.83166,-595.301,0.138327,0.351
358000,1,4.87606,-594.792,0.296305,0.357
359000,1,2.65941,-596.018,0.106397,0.405
360000,1,3.62777,-594.263,0.562655,0.421
361000,2,5.63775,-593.48,2.00094,0.424
362000,2,7.40347,-592.16,0.429582,0.456
363000,1,3.55306,-595.645,2.0949,0.421
364000,2,4.70155,-598.822,1.67703,0.443
365000,1,1.24142,-596.155,4.22,0.411
366000,2,7.74799,-596.163,0.98501,0.416
367000,1,2.64164,-598.08,2.46702,0.384
368000,1,4.30582,-594.597,0.622976,0.339
369000,1,4.8642,-595.139,0.500677,0.401
370000,1,4.57652,-595.005,0.998146,0.422
371000,1,3.84053,-595.702,1.99465,0.404
372000,1,4.10895,-599.757,0.824686,0.459
373000,1,3.93851,-595.788,1.55947,0.414
374000,1,5.06805,-596.032,0.910531,0.425
375000,1,4.36424,-596.506,1.11188,0.455
376000,1,1.65966,-598.076,3.07037,0.407
377000,1,3.7288,-597.358,1.08063,0.433
378000,1,2.54525,-600.586,1.62918,0.396
379000,1,3.72937,-598.39,0.516632,0.358
380000,1,4.35338,-594.448,0.530243,0.379
381000,1,3.98611,-594.545,1.15192,0.335
382000,1,4.78088,-595.253,0.599426,0.389
383000,1,5.1289,-594.111,0.81027,0.438
384000,1,4.90571,-595.878,0.774145,0.387
385000,1,5.13855,-595.967,0.480295,0.408
386000,1,4.35569,-597.341,1.49167,0.426
387000,1,3.40322,-593.911,2.31883,0.463
388000,1,5.17151,-596.433,0.940667,0.422
389000,1,5.58088,-598.899,0.26652,0.417
390000,3,9.32594,-595.817,0.440991,0.457
391000,1,3.69102,-602.14,1.82031,0.428
392000,1,4.57884,-600.923,0.355707,0.421
393000,1,3.79215,-597.538,1.36066,0.373
394000,1,4.68511,-599.039,0.136869,0.379
395000,1,3.72168,-595.402,1.20131,0.436
396000,1,4.94111,-596.091,0.773774,0.48
397000,1,0.801564,-593.932,3.2419,0.47
398000,1,3.38836,-594.556,1.16509,0.447
399000,1,3.62001,-594.163,2.15166,0.376
400000,2,5.67119,-590.627,1.19421,0.437
401000,2,6.15871,-591.816,1.246,0.497
402000,2,2.50207,-591.163,2.42245,0.492
403000,2,4.30812,-591.301,1.82391,0.465
404000,3,7.0391,-591.327,1.29581,0.445
405000,3,5.1063,-589.71,1.29728,0.456
406000,2,3.7866,-589.165,2.78018,0.439
407000,2,6.79086,-592.117,0.694204,0.465
408000,3,8.06738,-592.284,1.5367,0.44
409000,1,4.57448,-596.555,0.30944,0.487
410000,3,8.21151,-591.893,0.908879,0.391
411000,1,4.8359,-597.057,0.648053,0.417
412000,1,2.09283,-596.703,1.27766,0.346
413000,1,2.24743,-597.755,1.29236,0.322
414000,1,0.890891,-597.208,1.21906,0.32
415000,1,2.682,-596.662,0.689404,0.304
416000,1,3.26668,-599.361,1.37744,0.377
417000,2,3.21116,-592.368,0.676424,0.399
418000,2,2.23908,-592.532,1.33158,0.399
419000,2,4.83342,-594.803,1.16723,0.423
420000,2,2.72334,-592.426,1.64896,0.392
421000,3,5.05523,-591.491,2.07089,0.398
422000,1,1.3947,-596.699,0.9199,0.373
423000,1,3.09153,-595.122,1.94772,0.37
424000,1,4.62664,-594.648,0.567331,0.386
425000,1,3.30033,-597.934,1.61625,0.363
426000,1,4.93368,-596.341,0.267151,0.362
427000,1,5.06966,-597.138,0.124547,0.396
428000,1,3.4003,-596.018,1.95482,0.397
429000,1,5.70362,-596.027,0.585877,0.462
430000,1,4.96476,-594.141,0.813994,0.439
431000,2,4.34263,-593.166,3.08431,0.429
432000,2,5.17715,-598.326,1.82886,0.468
433000,3,7.14638,-597.474,1.15014,0.506
434000,1,4.81462,-596.969,0.415966,0.481
435000,1,5.1525,-594.982,0.496013,0.432
436000,1,4.55539,-596.929,1.21229,0.396
437000,1,3.78713,-595.877,0.996665,0.413
438000,1,4.45594,-597.26,0.39806,0.414
439000,1,3.97267,-594.642,0.987565,0.397
440000,1,4.19459,-594.971,1.1887,0.396
441000,1,4.97048,-595.263,1.06291,0.441
442000,1,3.01751,-596.205,2.49779,0.437
443000,1,2.7019,-595.359,3.12939,0.399
444000,2,6.9928,-594.526,0.431801,0.436
445000,1,4.70057,-598.347,0.578036,0.418
446000,2,5.06761,-596.456,1.39876,0.456
447000,4,8.31017,-590.61,1.58778,0.479
448000,3,8.97508,-592.672,0.941829,0.538
449000,1,4.83808,-595.122,0.930353,0.452
450000,1,4.73548,-593.817,0.997494,0.408
451000,2,4.12341,-594.213,0.381447,0.447
452000,1,5.0774,-596.374,0.971603,0.45
453000,1,5.35379,-594.854,0.847093,0.46
454000,1,4.55771,-598.702,0.908288,0.455
455000,1,5.3534,-594.385,0.846538,0.452
456000,1,2.65866,-597.427,0.874131,0.429
457000,1,2.68904,-595.343,1.59604,0.455
458000,3,6.37045,-592.666,2.14064,0.479
459000,2,6.84105,-591.167,2.0548,0.502
