generation,N_shifts,logPrior,logLik,eventRate,acceptRate
183000,0,5.10348,-397.96,0.141474,0.176
184000,0,4.66951,-398.86,1.28801,0.1926
185000,0,6.19442,-398.674,0.463151,0.206
186000,0,6.90885,-402.238,0.0359996,0.188
187000,0,6.21569,-400.743,0.594401,0.184
188000,1,11.5597,-399.437,1.26657,0.179
189000,0,5.94579,-398.009,0.44468,0.17925
190000,0,5.91497,-400.934,0.884647,0.202
191000,0,6.11738,-401.719,0.124855,0.175
192000,0,4.64084,-398.026,1.37199,0.181
193000,0,5.92259,-398.907,0.662983,0.171
194000,0,6.92016,-399.966,0.035219,0.197419
195000,0,6.142,-399.411,0.385953,0.174
196000,0,6.27125,-398.235,0.0608854,0.175
197000,0,4.00459,-399.196,1.984,0.168
198000,0,5.93858,-398.244,0.431834,0.181286
199000,0,6.25794,-402.56,0.294035,0.174
200000,0,4.55418,-398.105,0.891254,0.18
201000,0,5.10089,-399.009,0.117689,0.182
202000,0,5.96111,-399.187,0.193743,0.184
203000,0,3.77082,-401.377,0.675755,0.24
204000,0,5.06034,-398.492,0.334494,0.193714
205000,0,4.52859,-399.555,0.231362,0.2
206000,0,6.33941,-398.138,0.0359709,0.159
207000,0,4.93347,-398.363,1.13737,0.173
208000,0,5.05366,-397.891,1.25437,0.143
209000,0,6.14502,-397.83,0.319278,0.224
210000,0,5.97656,-397.718,0.473834,0.167
211000,0,5.80525,-398.187,0.820324,0.157
212000,0,6.09685,-397.714,0.0579886,0.202
213000,0,4.71429,-400.241,0.968711,0.193833
214000,0,6.34035,-398.133,0.131771,0.162
215000,0,5.87385,-397.837,0.678051,0.161333
216000,0,5.71506,-398.351,0.679309,0.1875
217000,0,5.81701,-399.595,0.315548,0.166
218000,0,6.62066,-398.754,0.0478744,0.174667
219000,0,6.42311,-399.077,0.023535,0.205
220000,0,6.75362,-399.904,0.234431,0.179
221000,0,6.62796,-398.631,0.0167911,0.225
222000,0,6.40495,-399.407,0.290475,0.161
223000,0,4.21499,-402.44,1.64471,0.222
224000,0,5.66538,-399.948,0.512219,0.187556
225000,0,5.55205,-398.829,0.862936,0.204
226000,0,5.82799,-399.148,0.167297,0.144
227000,0,5.91823,-398.021,0.0101289,0.203
228000,0,2.52068,-398.128,1.52247,0.2
229000,0,5.43305,-398.899,0.591121,0.185667
230000,0,5.27474,-399,0.148848,0.18
231000,0,5.51537,-397.889,0.9825,0.179926
232000,0,5.0525,-398.07,0.999007,0.162
233000,0,5.31135,-399.185,0.199985,0.186
234000,0,4.80145,-398.486,1.86784,0.1685
235000,0,5.92867,-399.142,0.620162,0.177
236000,0,2.94809,-400.499,1.11502,0.1875
237000,0,5.90758,-398.224,0.657047,0.171214
238000,0,5.09429,-398.416,1.54985,0.196
239000,0,6.79329,-400.293,0.159686,0.175
240000,0,6.47626,-399.248,0.283208,0.178667
241000,0,5.12382,-397.799,1.26759,0.185
242000,1,13.6741,-402.8,0.558934,0.195333
243000,0,6.20267,-402.349,0.447051,0.225
244000,0,5.26145,-398.843,0.274291,0.187875
245000,0,5.89834,-397.958,0.338944,0.198
246000,0,5.83118,-400.809,0.393713,0.16
247000,0,5.2782,-398.224,0.829043,0.176
248000,0,6.32363,-398.261,0.144846,0.170125
249000,1,11.3392,-401.533,1.63544,0.185
250000,0,4.71956,-400.22,1.37068,0.202
251000,0,5.85624,-398.238,0.0943873,0.1818
252000,0,6.43324,-398.647,0.037991,0.187
253000,0,5.47571,-397.982,0.503535,0.170111
254000,1,11.1679,-402.164,2.31411,0.197
255000,0,6.57127,-398.386,0.145479,0.186125
256000,0,5.79172,-399.261,0.63081,0.185
257000,0,6.06286,-400.024,0.321584,0.1984
258000,0,5.7268,-398.051,0.545979,0.216
259000,0,6.19929,-398.048,0.165777,0.198
260000,0,5.25969,-398.045,0.28212,0.184333
261000,0,5.86743,-398.205,0.0408495,0.166
262000,0,5.89445,-398.178,0.562161,0.15
263000,0,6.55316,-398.656,0.114385,0.214
264000,0,5.17956,-399.711,0.5497,0.187375
265000,0,5.34992,-398.32,0.306872,0.166
266000,0,5.5642,-398.133,0.129556,0.158
267000,0,6.4065,-398.068,0.057391,0.172
268000,0,6.30441,-398.416,0.327479,0.193
269000,0,6.19418,-398.248,0.479035,0.1707
270000,0,6.35452,-397.801,0.117676,0.18
271000,0,6.27175,-397.841,0.289787,0.167
272000,0,6.38191,-398.441,0.0158492,0.18375
273000,1,12.3504,-402.08,0.377637,0.167
274000,0,5.66941,-398.274,0.409016,0.176909
275000,0,6.22684,-398.039,0.167109,0.1884
276000,0,6.02377,-399.224,0.200329,0.175
277000,0,5.02772,-399.129,0.721621,0.161
278000,0,2.0546,-400.85,0.939197,0.212
279000,0,5.29523,-398.36,0.0613201,0.1782
280000,0,5.09266,-401.297,0.732883,0.184
281000,0,4.70507,-398.063,1.71968,0.186333
282000,0,6.09479,-398.09,0.040574,0.2245
283000,0,5.88885,-399.927,0.190148,0.2185
284000,0,6.36981,-400.388,0.0184889,0.184
285000,0,4.39417,-400.789,1.61185,0.186
286000,0,5.36785,-398.505,0.387475,0.186714
287000,0,4.93292,-399.132,0.2158,0.18425
288000,0,6.58998,-399.826,0.00841787,0.1881
289000,0,4.9139,-398.021,1.58543,0.17
290000,0,6.6096,-397.957,0.00662922,0.184
