generation,N_shifts,logPrior,logLik,eventRate,acceptRate
25000,8,11.7452,-1263.92,4.66648,0.427
25100,8,13.6677,-1263.04,3.50382,0.36
25200,8,10.8263,-1263.45,5.70128,0.385
25300,8,15.009,-1262.32,2.08234,0.416667
25400,8,9.31379,-1263.43,7.50081,0.4425
25500,8,11.734,-1261.18,3.6465,0.452
25600,8,9.6856,-1259.94,6.98823,0.45
25700,9,12.6527,-1262.22,7.30819,0.455714
25800,9,16.0855,-1265.14,3.31334,0.44625
25900,8,8.86446,-1259.81,5.96099,0.444444
26000,7,1.84351,-1266.84,4.0884,0.361333
26100,7,2.25773,-1267.57,5.15044,0.33
26200,7,3.31381,-1267.18,3.81299,0.355
26300,8,3.56385,-1267.67,5.85418,0.356667
26400,8,4.53311,-1267.12,3.64472,0.355
26500,8,1.53578,-1267.83,6.02379,0.348
26600,8,5.0978,-1271.61,4.01772,0.351667
26700,8,4.48437,-1267.89,3.05362,0.351429
26800,8,5.14909,-1267.07,5.15039,0.35375
26900,8,4.51791,-1266.05,6.16997,0.358889
27000,7,8.20552,-1265.31,2.4266,0.393
27100,7,9.19208,-1267.59,4.42625,0.35
27200,8,13.7784,-1265.31,3.55866,0.36
27300,8,14.3393,-1267.58,2.64365,0.396667
27400,7,11.824,-1269.98,2.36347,0.385
27500,7,11.2302,-1269.37,4.22253,0.376
27600,7,8.53598,-1262.28,2.55931,0.365
27700,7,9.99677,-1266.46,2.81542,0.364286
27800,7,7.77817,-1264.42,3.85484,0.38
27900,7,4.41068,-1267.56,6.35858,0.385556
28000,7,8.87462,-1266.54,2.06603,0.382
28100,7,5.50092,-1263.8,4.44083,0.28
28200,7,4.14174,-1262.85,5.84755,0.315
28300,7,6.88156,-1264,3.42743,0.32
28400,7,8.163,-1259.69,3.24377,0.3425
28500,7,7.25633,-1262.05,6.00285,0.348
28600,7,9.3548,-1262.55,4.00388,0.346667
28700,7,10.89,-1261.75,3.09252,0.348571
28800,7,7.93159,-1262.63,5.19689,0.35875
28900,7,9.87582,-1261,3.36415,0.364444
29000,7,11.4991,-1262.89,1.63071,0.36
29100,7,9.17534,-1260.69,2.09182,0.37
29200,7,8.56393,-1260.84,3.71537,0.32
29300,7,6.28898,-1263.01,4.32105,0.31
29400,7,5.64433,-1260.37,4.7057,0.3
29500,7,5.32515,-1259.64,4.13667,0.314
29600,9,10.769,-1258.14,4.37715,0.328333
29700,8,9.38378,-1258.4,3.49213,0.341429
29800,8,6.57743,-1260.94,6.85238,0.345
29900,9,7.40616,-1257.62,7.80239,0.354444
30000,9,11.2693,-1253.2,4.47829,0.3715
30100,9,9.02476,-1257.46,5.80238,0.47
30200,9,12.8224,-1256.01,2.08974,0.425
30300,9,13.1826,-1256.24,2.87142,0.436667
30400,10,13.4126,-1256.08,3.39107,0.435
30500,10,12.4045,-1258.13,3.73734,0.428
30600,10,11.4361,-1254.78,5.42104,0.438333
30700,10,8.94212,-1257.53,6.42603,0.448571
